CustomerKey	Gender	MaritalStatus	Pets	Neighborhood
9745	M	Single	4	Itaquera
9746	F	Single	2	Itaquera
9747	M	Single	5	Itaquera
9748	F	Single	1	Guaianases
9752	F	Married	1	Itaquera
9753	F	Single	4	Guaianases
9754	F	Married	2	São Miguel Paulista
9758	F	Married	5	Itaquera
9759	F	Married	4	Itaquera
9760	F	Single	2	Itaquera
9761	F	Married	3	Guaianases
9766	F	Married	1	São Miguel Paulista
9767	M	Married	3	Itaquera
9770	M	Single	4	Itaquera
9771	M	Single	3	Cidade tiradentes
9773	M	Married	1	Itaquera
9775	F	Single	2	Cidade tiradentes
9776	F	Single	2	Itaquera
9777	M	Married	1	São Miguel Paulista
9778	M	Single	1	São Miguel Paulista
9779	M	Single	1	Cidade tiradentes
9781	F	Single	1	Guaianases
9782	F	Single	2	Itaquera
9784	F	Single	3	São Miguel Paulista
9785	M	Single	3	Itaquera
9786	F	Married	3	Guaianases
9787	M	Married	1	Itaquera
9788	F	Married	1	Itaquera
9790	F	Married	4	Cidade tiradentes
9791	F	Single	1	Itaquera
9793	F	Married	4	Itaquera
9794	F	Single	3	Vila Prudente
9795	M	Single	2	Guaianases
9797	F	Married	5	Guaianases
9800	M	Married	3	Itaquera
9801	F	Single	2	Guaianases
9806	M	Single	4	Cidade tiradentes
9807	F	Single	1	Cidade tiradentes
9808	M	Single	4	Cidade tiradentes
9810	M	Single	3	Guaianases
9811	F	Single	1	São Miguel Paulista
9812	F	Married	2	Itaquera
9813	F	Married	4	Itaquera
9814	M	Single	1	Itaquera
9815	M	Married	5	Guaianases
9816	F	Single	3	Itaquera
9819	M	Married	2	Guaianases
9820	F	Single	3	São Miguel Paulista
9822	M	Married	4	Cidade tiradentes
9823	F	Married	1	Itaquera
9824	M	Single	4	Cidade tiradentes
9825	F	Single	2	Itaquera
9826	M	Single	4	Itaquera
9829	M	Single	3	São Miguel Paulista
9830	F	Married	4	Cidade tiradentes
9831	F	Married	3	Itaquera
9833	M	Single	1	Cidade tiradentes
9835	F	Married	1	Cidade tiradentes
9837	M	Married	5	Itaquera
9842	F	Married	4	São Miguel Paulista
9844	F	Married	4	Cidade tiradentes
9846	F	Married	4	Guaianases
9848	M	Single	2	Cidade tiradentes
9850	M	Married	2	Itaquera
9851	M	Single	1	Guaianases
9852	M	Single	3	Guaianases
9854	M	Single	5	Cidade tiradentes
9855	F	Single	4	Cidade tiradentes
9859	M	Married	3	São Miguel Paulista
9860	F	Single	1	Guaianases
9863	M	Single	1	Itaquera
9866	M	Single	1	Guaianases
9867	F	Single	5	Itaquera
9868	F	Married	1	Guaianases
9869	M	Married	3	Guaianases
9870	M	Single	1	Vila Prudente
9871	F	Married	4	Itaquera
9873	M	Single	2	Itaquera
9880	F	Married	3	Cidade tiradentes
9881	M	Married	1	Guaianases
9883	M	Single	2	Cidade tiradentes
9884	F	Single	3	Guaianases
9885	M	Married	4	Itaquera
9887	M	Married	5	São Miguel Paulista
9891	M	Married	1	São Miguel Paulista
9892	M	Married	5	Itaquera
9895	M	Single	3	São Miguel Paulista
9896	M	Married	1	São Miguel Paulista
9897	M	Married	1	Guaianases
9898	F	Married	2	Itaquera
9900	M	Single	5	Itaquera
9901	F	Married	4	São Miguel Paulista
9903	M	Single	4	Cidade tiradentes
9904	M	Married	1	Cidade tiradentes
9906	F	Single	4	Cidade tiradentes
9908	M	Married	2	Cidade tiradentes
9909	M	Single	4	Guaianases
9919	F	Single	2	Cidade tiradentes
9920	M	Married	2	Itaquera
9924	F	Married	1	Itaquera
9928	F	Single	5	Guaianases
9929	M	Married	3	Itaquera
9930	M	Single	2	Cidade tiradentes
9931	F	Married	3	Cidade tiradentes
9932	F	Single	4	Cidade tiradentes
9933	F	Married	3	Vila Prudente
9937	M	Married	2	Itaquera
9939	M	Married	2	Vila Prudente
9941	M	Single	2	São Miguel Paulista
9942	M	Married	1	São Miguel Paulista
9943	M	Single	1	Itaquera
9944	M	Single	3	Itaquera
9945	M	Married	1	Cidade tiradentes
9949	M	Single	3	Guaianases
9951	M	Married	4	Guaianases
9953	F	Single	1	São Miguel Paulista
9954	F	Married	3	São Miguel Paulista
9956	F	Single	4	Itaquera
9962	M	Single	1	Cidade tiradentes
9966	M	Married	4	Cidade tiradentes
9967	F	Single	3	São Miguel Paulista
9971	F	Married	3	São Miguel Paulista
9972	M	Married	1	Itaquera
9973	M	Single	3	Itaquera
9974	M	Married	3	Itaquera
9976	F	Married	4	Itaquera
9977	F	Single	4	Guaianases
9978	F	Single	4	Cidade tiradentes
9979	M	Single	4	Cidade tiradentes
9984	M	Single	1	São Miguel Paulista
9985	M	Married	3	Cidade tiradentes
9987	F	Married	2	Vila Prudente
9989	M	Married	3	São Miguel Paulista
9990	F	Single	3	Cidade tiradentes
9992	M	Single	2	Guaianases
9993	M	Single	1	Cidade tiradentes
9995	F	Married	2	Cidade tiradentes
9997	F	Married	2	Itaquera
9998	M	Single	1	Cidade tiradentes
9999	M	Single	1	Itaquera
10000	F	Single	5	São Miguel Paulista
10001	F	Married	1	Cidade tiradentes
10002	M	Married	3	Guaianases
10003	F	Single	1	Guaianases
10004	F	Married	2	Itaquera
10008	F	Single	1	Cidade tiradentes
10009	F	Single	4	Guaianases
10012	F	Married	3	Guaianases
10015	F	Married	1	Itaquera
10016	M	Married	4	Cidade tiradentes
10019	F	Single	2	Guaianases
10020	F	Married	2	Guaianases
10021	F	Married	1	Guaianases
10022	M	Married	2	Cidade tiradentes
10023	F	Single	4	Vila Prudente
10024	M	Married	1	Cidade tiradentes
10025	M	Married	1	Cidade tiradentes
10026	F	Single	3	Itaquera
10028	F	Married	4	Vila Prudente
10029	F	Married	3	Cidade tiradentes
10031	F	Married	3	Guaianases
10032	F	Married	4	Cidade tiradentes
10033	F	Single	2	Guaianases
10034	F	Married	2	Itaquera
10039	M	Married	4	Guaianases
10043	F	Married	2	Vila Prudente
10047	M	Single	2	Cidade tiradentes
10048	F	Single	2	São Miguel Paulista
10049	F	Married	3	Itaquera
10050	M	Married	2	Cidade tiradentes
10054	F	Single	4	Itaquera
10055	M	Married	3	Itaquera
10058	F	Single	5	Itaquera
10059	M	Married	1	Itaquera
10060	F	Single	2	Vila Prudente
10061	M	Married	3	Cidade tiradentes
10063	F	Single	1	Vila Prudente
10064	M	Married	4	Guaianases
10065	F	Single	1	Cidade tiradentes
10067	F	Single	1	Cidade tiradentes
10068	F	Married	2	São Miguel Paulista
10070	F	Married	2	Itaquera
10071	M	Single	2	Cidade tiradentes
10073	F	Single	2	São Miguel Paulista
10075	F	Single	4	Itaquera
10076	M	Married	5	Vila Prudente
10079	F	Single	1	Guaianases
10080	M	Married	5	Cidade tiradentes
10081	M	Single	3	Itaquera
10083	F	Single	2	Cidade tiradentes
10091	M	Married	2	Itaquera
10093	M	Married	2	Vila Prudente
10095	F	Single	1	São Miguel Paulista
10098	M	Married	1	Itaquera
10099	M	Married	2	Guaianases
10101	F	Married	1	Itaquera
10102	M	Married	1	Itaquera
10104	F	Married	4	Itaquera
10106	M	Married	5	Itaquera
10113	F	Single	4	São Miguel Paulista
10114	F	Married	3	São Miguel Paulista
10116	M	Married	3	Itaquera
10118	F	Single	1	Itaquera
10119	F	Married	2	Cidade tiradentes
10120	F	Married	1	Cidade tiradentes
10121	M	Married	1	Cidade tiradentes
10126	F	Single	3	Itaquera
10128	M	Single	4	Itaquera
10131	F	Married	5	Itaquera
10133	F	Married	5	Guaianases
10134	F	Married	3	Guaianases
10137	F	Single	2	Cidade tiradentes
10138	M	Married	4	Cidade tiradentes
10142	F	Married	3	Guaianases
10145	F	Married	1	Itaquera
10147	M	Married	5	Cidade tiradentes
10150	M	Single	3	Itaquera
10152	M	Single	5	Itaquera
10153	M	Single	1	Itaquera
10154	F	Married	2	Cidade tiradentes
10160	M	Single	1	São Miguel Paulista
10161	M	Single	1	Cidade tiradentes
10166	F	Married	1	Guaianases
10167	M	Married	2	Itaquera
10168	F	Single	3	Itaquera
10171	M	Single	4	Cidade tiradentes
10173	F	Married	1	Guaianases
10174	M	Single	5	Itaquera
10176	M	Married	3	Itaquera
10177	M	Married	4	Cidade tiradentes
10178	M	Married	2	Cidade tiradentes
10181	F	Married	1	São Miguel Paulista
10186	M	Single	2	Itaquera
10189	F	Single	2	Cidade tiradentes
10190	M	Married	5	Itaquera
10191	F	Single	4	Guaianases
10192	M	Married	3	Itaquera
10205	M	Single	3	Cidade tiradentes
10208	M	Single	4	Cidade tiradentes
10209	F	Single	1	Cidade tiradentes
10210	M	Single	3	Cidade tiradentes
10213	M	Single	2	Cidade tiradentes
10214	F	Married	3	Cidade tiradentes
10220	F	Married	4	Cidade tiradentes
10225	F	Single	2	São Miguel Paulista
10226	F	Single	3	São Miguel Paulista
10229	F	Married	1	Cidade tiradentes
10230	F	Single	1	São Miguel Paulista
10231	M	Single	2	Cidade tiradentes
10233	M	Married	2	Guaianases
10240	F	Single	3	Guaianases
10241	F	Married	5	São Miguel Paulista
10242	F	Married	4	São Miguel Paulista
10243	M	Married	4	Itaquera
10249	F	Single	4	Itaquera
10250	M	Married	2	Itaquera
10251	F	Married	3	Guaianases
10253	F	Married	3	Guaianases
10255	M	Single	1	Vila Prudente
10257	F	Married	1	Itaquera
10258	M	Married	4	Itaquera
10260	M	Single	3	Guaianases
10262	F	Married	5	Itaquera
10263	F	Single	3	Cidade tiradentes
10266	F	Single	3	Itaquera
10268	F	Single	2	Itaquera
10271	F	Single	1	Cidade tiradentes
10273	F	Single	3	Itaquera
10274	M	Single	4	Cidade tiradentes
10277	M	Married	4	Guaianases
10278	F	Married	1	Cidade tiradentes
10280	F	Married	5	Itaquera
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
				
